decimals,down_block,pair_tokens,pairs,rdecimals,rsymbol,rtoken,symbol,token,up_block
18,16232547,0,0,18,SDAO,0x90Ed8F1dc86388f14b64ba8fb4bbd23099f18240,anySDAO,0xd41ed5867F6B82cA64d8CB3eebA9315891c0B7c9,21327223
18,16279873,0,0,0,0,0,TCS,0x3447Ac4aD1153bA762034EE7B8Ac637c553A9134,17627225
18,16309263,0,0,0,0,0,BTE,0x7faAf8d4C411218415d9d3f82D56214658349dbb,21324543
18,15761243,0,0,18,SHI,0x7269d98Af4aA705e0B1A5D8512FadB4d45817d5a,anySHI,0x2e6Db117182bE2D2BB880a610D4AbFE4CA4CC544,20893626
18,15786739,0,0,18,POTS,0x3Fcca8648651E5b974DD6d3e50F61567779772A8,anyPOTS,0x865109A3EB981b2BE9F66cbbC78653bA09e79128,21283158
18,16341358,0,0,18,bBzB,0x195De011a1F5bf44b64A9474C62dA964F68CD34f,anybBzB,0xC55D3a143E16e509358cCB09c00AeD072efd48E0,21258625
18,16354444,0,0,18,jEUR,0x23b8683Ff98F9E4781552DFE6f12Aa32814924e8,anyjEUR,0x1AD411be31CBa244D0fF981a8C50CDD92002AFD9,16354444
18,16333367,0,0,18,bCFX,0x045c4324039dA91c52C55DF5D785385Aab073DcF,anybCFX,0x994Cd2BFdeBA7663fB561948Ae85882AB9E4F20c,21339862
18,16285034,0,0,18,GAMI,0xF0dcF7aC48F8c745F2920D03dFf83f879b80d438,anyGAMI,0x9C8A7A2b154E3999c7C3774B662DcDD6580B3722,21318734
18,16474743,0,0,0,0,0,OLE,0xa865197A84E780957422237B5D152772654341F3,21296319
18,16502802,0,0,0,0,0,GREEN,0xEb29F65c4DaEEA6462a2F280E3Bf418Ec8B3Da9b,20287329
18,16505666,0,0,0,0,0,NNT,0x3A2927E68749Dd6ad0A568d7c05b587863C0bC10,20809642
18,16248339,0,0,18,OVR,0x7E35D0e9180bF3A1fc47b0d110bE7a21A10B41Fe,anyOVR,0x2F4A4fDCF8c77d63c2c967C07A61Bdf8992c3c50,21299650
18,16585904,0,0,18,PLOT,0x3e63e9C8F2297E3C027f8444b4591E2583d8780B,anyPLOT,0x989A6DE580b9e918017F02fe7180E6f94805D2Ab,17710079
18,16590115,0,0,0,0,0,RADAR,0x489580eB70a50515296eF31E8179fF3e77E24965,21321851
18,16595512,0,0,0,0,0,CRAFT,0xBA0626Fdd269140fda8919B33c5585137daffED5,16595512
18,16636565,0,0,18,SATA,0x6b1C8765C7EFf0b60706b0ae489EB9bb9667465A,anySATA,0x1a8D54BeEd300E99E41dFc806D522eBA5AEFA034,21300916
18,16636836,0,0,18,$MF,0xA97B64AFBB6D6811696CaAfD323fFc9Ea983a7bB,any$MF,0xc05b9aBA543dC4f1c19Cdd73753d77f8cc75097d,19240576
18,16376914,0,0,18,GULL,0xca830317146BfdDE71e7C0B880e2ec1f66E273EE,anyGULL,0xE2476EC3a5954E717a1ED3b35296011aF07DA71A,19688278
18,16728241,0,0,18,NT,0xfbcf80ed90856AF0d6d9655F746331763EfDb22c,anyNT,0xd6403c6318a87bC7dd5ba242E120F3cA878Df98f,21322968
18,16733763,0,0,0,0,0,XMT,0x582C12b30F85162Fa393e5DBe2573f9F601f9D91,21261523
18,16739553,0,0,0,0,0,ACRE,0xebd949AaCFC681787D3d091fA2929E4413E0e4E1,20474895
18,16760632,0,0,0,0,0,FACE,0x5ae9604fea71d4916ECedb3AF1dF8c4903A064B7,20539619
18,16740252,0,0,18,SIG,0x7777777777697cFEECF846A76326dA79CC606517,anySIG,0xc20fF003662d9B91B4139fFA6b7c9d69968bad2c,17022882
18,16790301,0,0,0,0,0,MIDA,0x1104918312cc9Ad88EadaBE07b5110cAE99583f6,21302853
18,16762299,0,0,18,BTD,0xD1102332a213E21faF78B69C03572031F3552c33,anyBTD,0xBD87fa704D5Ab65E9a189D6e0dbaaDe51643adf0,18944608
18,16823533,0,0,0,0,0,BETS,0x3e0a7C7dB7bB21bDA290A80c9811DE6d47781671,21149473
18,16842264,0,0,0,0,0,PIGGY,0x31CdD9F5a6a1E39a38A6b073Fc3FaBE6CbfeAc76,20910130
18,16791509,0,0,18,HARL,0x54f85cDB537d5a5eBc76f55B13c6DBc3b6828D57,anyHARL,0x1f38620F555a4725c2e27d34A175e4f97a32B3ac,21293642
6,16912801,0,0,6,NTX,0x5C4Bcc4DbaEAbc7659f6435bCE4E659314ebad87,anyNTX,0x0aa473BdF86233b7F9224Ffaead25b1ed182279C,21235385
18,16536068,0,0,18,8PAY,0xFeea0bDd3D07eb6FE305938878C0caDBFa169042,any8PAY,0xd6E6513f1C449FBAf3B527456a3f7ECc729b63cD,21327143
18,16989853,0,0,0,0,0,KTE,0x61fA01129aC0bB124D1C60Dc9f735C6C579A858B,21307660
18,16883754,0,0,18,IDIA,0x0b15Ddf19D47E6a86A56148fb4aFFFc6929BcB89,AnyIDIA,0x35Bc8F36AB08fC1B484D4c921a6F3b3c75E6d15D,21240734
9,15745939,0,0,9,EXZO,0xF8fC63200e181439823251020d691312FDcF5090,anyEXZO,0x4B6E3a07335ab6558b7C5251601A18096944F665,18721350
18,17055805,0,0,18,USDT,0x55d398326f99059fF775485246999027B3197955,anyBSC-USD,0x58340A102534080b9D3175F868aeA9f6aF986dD9,21347171
18,16708733,0,0,18,TEN,0x25B9d4b9535920194c359d2879dB6a1382c2ff26,anyTEN,0x9D709ca51507730Dfb8379a38c15f7F3D5A3710e,21305731
18,17114117,0,0,18,LACE,0xA3499dd7dBBBD93CB0f8303f8a8AcE8D02508E73,anyLACE,0xCcb24022C573b6c3877bf9EB19716c037b11d9Eb,18297574
18,16946699,0,0,18,TFBX,0x1354E1C028Ad93eD9992eE3bFd3ee5608489439C,anyTFBX,0x8C1d1aE5D02629E6b8bf4Da1b8ced34346Cb8a9f,21238630
18,17111765,0,0,18,USDC,0x8AC76a51cc950d9822D68b83fE1Ad97B32Cd580d,anyUSDC,0xab6290bBd5C2d26881E8A7a10bC98552B9082E7f,21346877
18,17164974,0,0,18,MHUNT,0x2C717059b366714d267039aF8F59125CAdce6D8c,anyMHUNT,0x70d9B7457c713019F5B9c99BF73fd42084555630,21339864
18,17099376,0,0,18,ETH,0x2170Ed0880ac9A755fd29B2688956BD959F933F8,anyETH,0x0230219B25395F14B84Cf4dCd987e2dAf5a71e4B,21338518
18,17249312,0,0,18,PKN,0x4B5DeCb9327B4D511A58137A1aDE61434AacdD43,anyPKN,0x6362c3aC9713008B79DEb0EE361F1f6F57037694,21112128
18,17252426,0,0,18,NBT,0x1D3437E570e93581Bd94b2fd8Fbf202d4a65654A,anyNBT,0xD7008Fe6577A8c4C4C995359e157480E36B8c710,21005491
18,16848618,0,0,18,ALPHA,0xa1faa113cbE53436Df28FF0aEe54275c13B40975,anyALPHA,0x64B84d2eAb43109220C84E0b163fb073Fe125223,20570931
18,17186325,0,0,18,BTCB,0x7130d2A12B9BCbFAe4f2634d864A1Ee1Ce3Ead9c,anyBTCB,0x10b620a6e3182850C005F0BcbD9A56e9121D8c62,21309635
18,17277450,0,0,0,0,0,DGMV,0xE336a772532650BC82828e9620Dd0d5a3b78bFE8,21322173
18,17289199,0,0,18,FEVR,0x82030CDBD9e4B7c5bb0b811A61DA6360D69449cc,anyFEVR,0xe3f1d843DDE0748fa370879536cb6877a7ff9dB3,21244261
18,17366257,0,0,0,0,0,ROOBEE,0xF77351D8f4eE853135961A936BB8d2e4fFa75f9D,21132199
18,17318535,0,0,18,SWAP,0x92648e4537CdFa1EE743A244465a31AA034B1ce8,CCSWAP,0xFa8d9952e4d2218F434909163527376CE9893640,20061604
18,17360428,0,0,18,BANANA,0x603c7f932ED1fc6575303D8Fb018fDCBb0f39a95,anyBANANA,0xb52da8102e715d5E220aaE2eF58E9F978fCdEB3F,21034508
18,17387083,0,0,18,ZO,0x3b808Db06074E1bAe5dFE0D970dc7B891EE26Cac,anyZO,0xDEF06a9048a753eFC1d614519632A2E031Ce2cE7,21224330
18,17375433,0,0,18,CROX,0x2c094F5A7D1146BB93850f629501eB749f6Ed491,anyCROX,0x5eFf9315E6b24E3dc268f65E93Bac8af28d03063,19584671
18,17393735,0,0,0,0,0,SWASH,0x41065E3428188bA6Eb27FBDDE8526aE3Af8E3830,21268800
18,17426679,0,0,0,0,0,VSP,0x332730a4F6E03D9C55829435f10360E13cfA41Ff,21065122
18,17431976,0,0,0,0,0,BSGG,0x496E80Cad8712025dAfc5b2C96FC36c395af684a,20982292
18,16303999,0,0,18,DIBS,0xFd81Ef21EA7CF1dC00e9c6Dd261B4F3BE0341d5c,anyDIBS,0x33E4Cd013Fcad9de00A1B12E8Ae9dFeA2342e4eb,20870915
18,17481945,0,0,0,0,0,FITFI,0x7588DF009C3d82378Be6ab81F2108fa963c10fc8,21103350
18,15896228,0,0,18,KALM,0x4BA0057f784858a48fe351445C672FF2a3d43515,anyKALM,0xcF0E74D4256D3eA96dD294fF194a1915595e74D6,21340702
18,17520890,0,0,0,0,0,IMRTL,0x170DC35C5B58AEdEdC81960691eb4b389Eba9E95,21324714
18,17562853,0,0,0,0,0,OBOT,0xb5Be8D87FcE6Ce87a24b90AbDB019458A8eC31F9,21260893
18,17564881,0,0,18,MIT,0xE6906717f129427eEbADe5406De68CADD57AA0c0,anyMIT,0x85D4C747da02ec4fC8d6B8DA6f2A59ea91f7A460,17565128
18,17565442,0,0,0,0,0,XOT,0xE17915332D853093af2A35b0f7AcB3deA8734F0D,17565442
18,17566315,0,0,18,WNOW,0x56AA0237244C67B9A854B4Efe8479cCa0B105289,anyWNOW,0x7A0b11230050817C0D7631e206a0F547f9348De7,20859207
8,17571096,0,0,8,SFT,0xCb73918ac58D0c90d71c7992637c61094c15305b,anySFT,0x0EbdDB1EF6d508b89BFd62B26D162c13F05BE477,18456799
18,17621202,0,0,0,0,0,anyPS1,0xB0e94FEaDC03f489C4503101ea06EA9C5EeAf7a4,20851140
18,17621710,0,0,0,0,0,VINCI,0x85ba4988443bc8B39307Eec67B8c488666cD5819,18680515
18,16930082,0,0,18,CLV,0x09E889BB4D5b474f561db0491C38702F367A4e4d,anyCLV,0x845AB325E3E4EC379c68047313d66bBd631e59A9,21289651
18,17649818,0,0,0,0,0,TETU,0x1f681B1c4065057E07b95a1E5e504fB2c85F4625,20734323
18,17713399,0,0,18,QI,0xdDC3D26BAA9D2d979F5E2e42515478bf18F354D5,anyQI,0x02a5aD4597F7A090148eD209E022555eC2AFDbC7,21334762
18,17819412,0,0,0,0,0,VERSA,0x0aCfc95A193009F1EA45b7fAEEF2d5e4a47c21b4,18284682
18,17845772,0,0,0,0,0,LEVR,0x62c3C2C714F934B5e2A7A3D225CC23fb279060c1,17845772
18,17846654,0,0,18,SHR,0x5fb4968fC85868DF3aD2d6e59883a10570f01D18,anySHR,0x036BAe7F92Fc429725871D44B1A4DCdA21691f50,20455473
18,17750977,0,0,18,WBNB,0xbb4CdB9CBd36B01bD1cBaEBF2De08d9173bc095c,anyBNB,0xf9A2462Daf87ED43D5449cb4B9f6E4213F980271,21346033
18,17846247,0,0,18,BUSD,0xe9e7CEA3DedcA5984780Bafc599bD69ADd087D56,anyBUSD,0xCdF2C63d05a62898A6B86850C9D06E0621f9977F,21347852
18,17963369,0,0,18,Charge,0x1C6bc8e962427dEb4106aE06A7fA2d715687395c,anyCharge,0x7ABba96651d668fd8e44d7cD7872F5b794b5e93B,21119932
18,16983208,0,0,18,CYT,0xd9025e25Bb6cF39f8c926A704039D2DD51088063,anyCYT,0xEAC7Ec051a0854cfC2BB543C96faD879de545B90,20418063
18,18018648,0,0,0,0,0,PHI,0x0E8c9611bc2fefB0a0adEb3f12EE7b11aB206c49,18018648
18,18047289,0,0,0,0,0,FAR,0x49236832a3f75D3B13cBA687dA952AEA5042E2Aa,21154440
18,18058020,0,0,18,MNTO,0x854A63B35B70A7becbED508ff0b6Ff5038D0C917,anyMNTO,0xf207dBe40068c4F071E731Ad1720f1c763fb42d1,21029610
18,18151091,0,0,0,0,0,Army,0xE29f15D5eFc30eb5E229538dc5AFf2D751494c37,18153832
9,17614463,0,0,9,CATCOIN,0x3E362283B86C1b45097CC3FB02213b79CF6211Df,anyCATCOIN,0x30D99212f19be56601F5552bE211b97a2C487711,20490214
18,18273258,0,0,0,0,0,RAM,0x3726ea463F2d2841be466f7dD2c663030bE70D36,18273258
9,18273702,0,0,0,0,0,IoShib,0xD35B831d5759844aD275A443085fecd615fEA43C,18274272
18,18359048,0,0,0,0,0,RUN,0xe600B5960B002D5f7c8d7e7Ee182065Ced999ECB,18359048
18,18381903,0,0,18,ALTA,0xe0cCa86B254005889aC3a81e737f56a14f4A38F5,anyALTA,0xBdF5680cc6B9E7355D24575e59E764b21d6Cf7bf,18581780
18,18438550,0,0,0,0,0,PSHARE,0xB8295460962728d496a138a391F18b1b558025eD,20357921
18,18471592,0,0,18,iBFR,0xa296aD1C47FE6bDC133f39555C1D1177BD51fBc5,anyiBFR,0x99BA071Bbf4593c239D5633106d15696810840e7,20156664
18,18498455,0,0,0,0,0,MAGIK,0xD68F75b3aa54bee23e6Ac3AD4b3C28D3E6319725,21272278
18,18506251,0,0,18,DAI,0x1AF3F329e8BE154074D8769D1FFa4eE058B1DBc3,anyDAI,0x16316aB20088b133626fFdaa37a53876099cBD44,21339222
18,18517998,0,0,18,USDS,0xDE7d1CE109236b12809C45b23D22f30DbA0eF424,anyUSDS,0x696E96f08f9d046b0125bE299BF900F645D79AcD,21331541
18,18538775,0,0,18,SPICE,0x42586Ef4495BB512A86cf7496f6eF85ae7D69a64,anySPICE,0x250e8703097f33D4E098FBf633040c0fb83231A8,21066826
18,18538992,0,0,18,iUSDS,0x6458df5d764284346c19D88A104Fd3D692471499,anyiUSDS,0xfb32F9581148E588BF92a91A15FDCbC65A68e4c9,21192236
0,18555923,0,0,0,0,0,SENSO,0x02A9CD311c4d7244F7A0Ac7735b5F1987B76E3DB,21294345
18,18562012,0,0,18,SATT,0x448BEE2d93Be708b54eE6353A7CC35C4933F1156,anySATT,0xc33211C3618A3F2b2A70152185cea469D2dAB6D4,18562229
18,18566539,0,0,0,0,0,FODL,0x43f5b29D63ceDC5a7c1724dbB1D698FDe05Ada21,20061760
18,18536091,0,0,18,PREMIA,0xc417b45e6090bd4201D9400b48F84c9f34f4d0a5,anyPREMIA,0x9A8E7727b9733b194339DFD8F923B45B60D0FC3A,20803525
18,18092801,0,0,18,USDD,0xd17479997F34dd9156Deef8F95A52D81D265be9c,anyUSDD,0xcf799767d366d789e8B446981C2D578E241fa25c,20943017
18,18736724,0,0,18,TOR,0x1d6Cbdc6b29C6afBae65444a1f65bA9252b8CA83,anyTOR,0x80D209227Cf0A64E1FcbE62c7a80B8E691F0Ef4d,20926835
18,18764211,0,0,0,0,0,DSHARE,0x0551b4C819bc50101F6961F29cFb277aA998CEbC,20854487
9,18770868,0,0,9,HEC,0x638EEBe886B0e9e7C6929E69490064a6C94d204d,anyHEC,0xe98803E5cE78Cf8AAD43267d9852A4057423Cb1d,21306768
18,18528351,0,0,18,GHC,0x22dE16487955AE1f842fa0C0bFf6083a7fDEfeDd,anyGHC,0xee443FE702175d914086D28CA6fc0c7E26b201ce,19281876
18,17371039,0,0,18,OGX,0xe74D730C3DDeadA91Eadd74E0EF49dC6F9b56603,anyOGX,0xcb93Bf5C6c1d84a6f8FE163a64A56b9969A23329,20234043
18,18904167,0,0,18,WEENUS,0x3FdE2820150dE508501cFeec7994f70C0381CCfE,CCWEENUS,0x3c3e1b961e6906d38F0AF143869Cca9e17225893,18904167
18,18933893,0,0,0,0,0,ETC,0x96E074d3c861a1CB73C132fd114e0D1f3f6FdBC9,20175347
18,18969205,0,0,0,0,0,DD,0xf83a0cDfD0cBFC59EA23C26294251bF2152c7254,18969205
18,18946926,0,0,18,DELOT,0x3e24BBb2c9a0f2fAEcFDBDCa20BBa6F35b73C4CB,anyDELOT,0x2B6864600d470D2B743B1A6693cB486121889942,20658921
18,18984406,0,0,0,0,0,1-UP,0x538D4622c34064DC532f232842B72A99cDEfe4C8,20622547
18,18994657,0,0,0,0,0,OGUC,0x97200CC65C4082E9e0f8E966b1f296A7c4C46a61,21291494
18,19077774,0,0,18,SHACK,0xe79a1163a95734ccFBd006cBAaba954f3e846BeB,anySHACK,0x01D6370230ae0DeB59BCA3742CCc7DE018A8b5b4,21256737
4,19165883,0,0,4,BRZ,0x71be881e9C5d4465B3FfF61e89c6f3651E69B5bb,anyBRZ,0x7B9255953B7C39D46DadcEe91Ab17D9434f96a05,21276478
18,19237316,0,0,18,bMVL,0x5f588EfAf8eB57e3837486e834fC5a4E07768D98,anybMVL,0x2CBFf5A1b0C34791Fb96d89467798b4e6F755E34,20067045
18,19258463,0,0,18,ORE,0x4EF285c8cbe52267c022c39da98b97ca4b7e2fF9,anyORE,0xE44108cA708a5016131f5FE82581e789cb4Eaf96,21139839
18,19379852,0,0,18,YAE,0x4eE438be38F8682ABB089F2BFeA48851C5E71EAF,anyYAE,0x26519EFC30494c20F435819910062a607E0630a6,21277526
18,18966445,0,0,18,SPIN,0x6AA217312960A21aDbde1478DC8cBCf828110A67,anySPIN,0x0F231Ae1f3aB499FdB0aDa397E344497cD0d73c1,21135006
18,19369566,0,0,18,USDibs,0x8d2aa7b23aBE16E7eCa845F64C65A314d4ABa35A,anyUSDibs,0x6eCd502545a0c7691B5371Ab0ab07840061c2C5D,21337662
18,19581097,0,0,18,EFT,0xAe98E63dB1c4646BF5b40B29c664Bc922f71Bc65,anyEFT,0x6c784028670359B5c590cdB1c096Ef275db26788,21316608
15,19598290,0,0,15,SOLO,0xc2c28b58db223DA89b567A0A98197Fc17C115148,anySOLO,0x3cFCd47C94F1D20Ae350a5d9B5264537A89396C9,21277810
18,19668839,0,0,0,0,0,MNS,0x5F58Aee77fbA2760CeC20cCDCd982Bd42E56FC4e,19756084
18,19750034,0,0,18,REX,0xa0C324b15EfeF0dC13163aaf60470EDE64D17B83,anyREX,0xCc658CDfdA5244B1bE85D5fe9156cde4324ac023,20748449
18,19880252,0,0,0,0,0,XETA,0xBC7370641ddCF16A27eeA11230Af4a9F247B61F9,21342895
18,19925479,0,0,0,0,0,LUXY,0xD0C5BaD763432F22eBf21da947395d8fC2D11145,21187297
18,18728472,0,0,18,OPEN,0x27a339d9B59b21390d7209b78a839868E319301B,anyOPEN,0xc3A134D42d93F3168931C0e4ac3Ed8aB7096267f,21174209
18,20023339,0,0,18,Static,0x7dEb9906BD1d77B410a56E5C23c36340Bd60C983,anyStatic,0xEC38D4B0B41a52F3eC05Ce02cb0C3FcB80305b9e,21115064
18,20057121,0,0,18,KAI,0x39Ae8EEFB05138f418Bb27659c21632Dc1DDAb10,anyKAI,0x01A4229adC327220209A6d9a4842da27098C6ed1,21284683
18,20096953,0,0,0,0,0,MSHARE,0x3Bd92db7B1Ce1A3A8704EE5898578c866FDf12c4,20096953
18,18851610,0,0,18,COC,0xbDC3b3639f7AA19e623A4d603A3Fb7Ab20115A91,anyCOC,0x9D8be3c08c97e92f76A546Ca217836B0dD56aa78,20149544
18,20170277,0,0,18,BUILD,0x83b27De2Fca046FA63a11C7Ce7743DE33Ec58822,anyBUILD,0xee6C005FD7fE5949f2326531ECCBdea7D2EE86cf,21322868
18,20317961,0,0,0,0,0,PBL,0x4c21105de9927063490238Fd8d15c622078F4a7E,21346267
18,20324478,0,0,18,USDC,0x8AC76a51cc950d9822D68b83fE1Ad97B32Cd580d,CCUSDC,0xEab62CB353E1A570005452b91eD030f9C047370E,21331921
18,20353336,0,0,18,DESU,0x32f1518BaAcE69e85b9E5fF844eBd617c52573ac,anyDESU,0xEF5c4F92209a5Cb59D7b3F949f1bAFBE7d844342,20354060
6,20371774,0,0,0,0,0,(FAKTURY,0x7de7B0A6cf5F3565d5b754b67902dCCe35eaf2aC,20371930
18,20373087,0,0,0,0,0,CHANGE,0x731282fE28e71550dCbca783C40287a1945AbB84,20373087
18,20377435,0,0,18,HELIX,0xFd9B1448A8874b03e6E8476049dB259A82569a41,anyHELIX,0xa387D1EBD7c6fc182A370FBD1f0CCE0da1A865D9,20959621
18,20460057,0,0,0,0,0,MINTME,0x138218c8e064ED2A011c9ff203759A8A1E23e6C8,20471160
8,20516728,0,0,8,DOGE,0xbA2aE424d960c26247Dd6c32edC70B295c744C43,anyDOGE,0x57F3FEe2cfa3769fD25E3774Eb514FACe7C70BEb,21335238
9,20594101,0,0,9,TRDG,0x92a42Db88Ed0F02c71D439e55962Ca7CAB0168b5,anyTRDG,0x068002C95f033Ed7Ac19f32638a85a6f971bA11f,20667995
18,20701581,0,0,0,0,0,HMT,0x0d501B743F22b641B8C8dfe00F1AAb881D57DDC7,20701581
18,20730146,0,0,18,ARTH.bsc,0x85daB10c3BA20148cA60C2eb955e1F8ffE9eAa79,anyARTH.bsc,0x41a4C52925cAE8Ec45292113B5934e902f920fCD,21340095
9,20789896,0,0,0,0,0,HOGE,0xa4FFfc757e8c4F24E7b209C033c123D20983Ad40,21304594
18,20952305,0,0,0,0,0,ESR,0xC3Ede3bB006Db3E82E436aCdF867E8c6BE0E017E,20952305
18,20976628,0,0,0,0,0,DPC,0xC7e444f9a853Ce55E6d775469C8319c0A37aAB3F,21318864
18,20976815,0,0,0,0,0,SNT,0x6c5544e720DCf8173Ff06FDC7Aa3A634994375D2,20976815
18,20552694,0,0,18,GLMS,0x75f53011f6D51C60e6DCbf54A8B1bCB54f07F0C9,anyGLMS,0xc780beB413Dc5CBf23b016Ca835AF56E7711a060,21000705
18,21016065,0,0,0,0,0,XGEM,0xb86DEB16E27ecE0BcD5B3A616e58926458ba72E1,21016065
9,21151728,0,0,9,NFTART,0xF7844CB890F4C339c497aeAb599aBDc3c874B67A,anyNFTART,0xB2ea25cd1912FD85f815088ea5f89f19F708ec62,21151728
18,18163908,0,0,18,ANI,0xaC472D0EED2B8a2f57a6E304eA7eBD8E88D1d36f,anyANI,0x4C3a7C3BCC3d5BDf19b1e0D7d3A164B7Cbd598ea,21179999
18,21181719,0,0,18,ATL,0x1fD991fb6c3102873ba68a4e6e6a87B3a5c10271,anyATL,0xaa6C3D37760039264186D919D7A64A93CD3a6984,21334687
18,21202863,0,0,18,BHC,0x6fd7c98458a943f469E1Cf4eA85B173f5Cd342F4,anyBHC,0x60E29a5e0c1d84EB48FaDD862ab7fcD550DaFa09,21202863
18,21233399,0,0,18,ETC,0x3d6545b08693daE087E957cb1180ee38B9e3c25E,ETC,0x46a531fE4BF0728b00A5ce09291091E630E83431,21344428
18,21269280,0,0,0,0,0,SERENE,0xB8937846d416062aE02D87391d855C2befe1F942,21269484
18,21285313,0,0,18,PERI,0xb49B7e0742EcB4240ffE91661d2A580677460b6A,anyPERI,0x2244FaAB5a2A633Cb7f6e3D35E7dB8ec0136d3e2,21285313
18,10587947,0,0,18,ELE,0xAcD7B3D9c10e97d0efA418903C0c7669E702E4C0,anyELE,0x301DE15579C37d1e1cC8B46D74324b885A77291B,10587947
8,11360312,0,0,8,BCP,0xd21d5467C341dC697B384cf4e4be56394CAE5D0B,anyBCP,0xf3f64ad6af423bE76A06908141217cFeB6f718c6,11501025
0,12246024,0,0,0,WSPP,0x46D502Fac9aEA7c5bC7B13C8Ec9D02378C33D36F,anyWSPP,0x3D9F1DDacb11Dee803F38214E547e3A5CDb1E33c,13549479
18,13436020,0,0,18,C98,0xaEC945e04baF28b135Fa7c640f624f8D90F1C3a6,anyC98,0xa8752333f6a6fe47323a4eDAC3D09Bb1048A0E23,13436020
18,13687098,0,0,0,0,0,anyIDIA,0x9f0F0302151b1B3b4E73388FB2f1fe54aFf74C0D,13687211
18,13891106,0,0,18,TSA,0x5f99ACF13CAff815DD9cB4A415c0fB34e9F4545b,anyTSA,0x2291fB9aBAFaad7D701f2CC26f4e89aE2ecB2B8f,20119250
6,14001466,0,0,6,DAF,0x8Fb1a59cA2d57B51e5971A85277EFe72c4492983,anyDAF,0x0DBc3E02d8Ef0c4c1f7e429c5A3A9aaeEDF18A75,14001466
18,14622827,0,0,0,WSPP,0x46D502Fac9aEA7c5bC7B13C8Ec9D02378C33D36F,AnySwap,0x068d05Bf6A1D907456b7769458902892329B02B6,14622827
18,14626254,0,0,0,WSPP,0x46D502Fac9aEA7c5bC7B13C8Ec9D02378C33D36F,test,0x62fb784D6b89e1ed4440C6019b99825dCB1766C7,14626254
18,14676673,0,0,0,WSPP,0x46D502Fac9aEA7c5bC7B13C8Ec9D02378C33D36F,Test,0xd8D6f5C50e71d2eEfd1A615b6f08101C9239301C,14676839
9,14822601,0,0,9,nuBTC,0x0DeA5Ac2898E6Aa637Ece0db750Fd6D35e460392,anynuBTC,0x231F197D0E3E912DEcCd93C076ad92bdDDe70D61,16721687
18,14875787,0,0,18,FAN,0xb6d48FCEf36E19681EE29896B19c1b6CbD1eAB1B,anyFAN,0xc19B327b51227550a28e09A94bCE23ea1E5abE00,15136611
8,15482658,0,0,8,XTR,0x5EcFcced226bA9fCcD8663e7b3263cBd8C84eDB5,anyXTR,0x6c76545A0dA5Ae50A081DD1b8ae35daaa00b1352,15483077
0,15490208,0,0,18,WBNB,0xbb4CdB9CBd36B01bD1cBaEBF2De08d9173bc095c,0,0x63eb7176Bc0923C49e84335C2f6e7040D7c8801A,15490208
18,15580246,0,0,18,ATEM,0x3708DEA52A5846FD16d0060AaB01c87bb5932b02,anyATEM,0x977B4FeC686aD3d37DfC7c54336A26113D4C1393,17177072
18,15740019,0,0,18,FINA,0x426c72701833fdDBdFc06c944737C6031645c708,anyFINA,0x4699fB07DF635bAE3FA370D9F5F69b9857d49990,16903107
18,16145985,0,0,18,VSN,0xFfC71bB355770b5aBcC33ff3e652F63A1DfF442E,anyVSN,0x768b63C11D66A1d9Cb2a9A1779f25EF275F76647,17710193
18,16165064,0,0,18,MVC,0x80d04E44955AA9c3F24041B2A824A20A88E735a8,anyMVC,0x9B3A299a3Db37c662aB9d39CbfEdaCB81C0e09E3,16165064
9,16339793,0,0,9,CK,0x3C5e3d85dfE23302F9439DEe89Ee4AE3D57f619C,anyCK,0xD8dbc29C651E0571d8c1E1b5F9c1D68D5fa4D752,16339793
18,16668789,0,0,18,COR,0x3581a7B7BE2eD2EDf98710910fD05b0e8545f1DB,anyCOR,0xC232e3741660F097515fc46c3D65a9f56Adda6fB,16668789
18,16957272,0,0,18,COWS,0x33b48893B8f119Fb45F431b36F830a9584804201,anyCOWS,0x2ffB752b867415B57f8BC07CE4f70caC26B7300d,16957275
8,17959493,0,0,8,APP,0x81e07CfF8a9331eF2A837B15a3560fb186bF5E8D,anyAPP,0xEA565EcFDDb298F88186692429173781aC176d53,17959493
18,18148810,0,0,0,0,0,CAGE,0x06ebc9c542357e2129D16717CD02c02FBC835d33,18281462
6,18161773,0,0,6,BR,0x7be9E596896b64c88E39b7e88F8dceDDa79845C0,anyBR,0x693e3F585F7D6e57648c31967f34585Fa3e419f1,18161784
18,18290206,0,0,18,POLAR,0xC64c9B30C981fc2eE4e13d0CA3f08258e725fd24,anyPOLAR,0x4251C70de644de7f9262D335244F8c4B9C139a0f,18290206
18,18565621,0,0,18,MEMELON,0x273971059E0082AAc306A78acC67Ac01551B565F,anyMEMELON,0x4cFF6d3aB6F0CeE7186E610760B6f2549E17b2Bc,20262398
9,18571158,0,0,9,SAFU,0xa701EC6B9C1883fcF727FED7e41FE925A1b1E91C,anySAFU,0x55BfA96dF825FA4FFBb8288ce751e09389b1A48A,18571158
18,19943588,0,0,18,NEXT,0xb8F669e7cb0D52990670C9aF7084cEE0FcBe81fe,CCNEXT,0xAE2E2379ca9e6eC1BC446c49FF9D3D1B7D6b80AD,20232270
