decimals,down_block,pair_tokens,pairs,rdecimals,rsymbol,rtoken,symbol,token,up_block
18,31810384,0,0,18,C4C,0x8Fd0195469b51a935dC3C48617ced6B400E38C9C,anyC4C,0xb4593c161f051F5cA601D4364234Fff8168Afbd5,32465552
18,32240578,0,0,18,HMT,0xc748B2A084F8eFc47E086ccdDD9b7e67aEb571BF,anyHMT,0x1bc3A1E3842145f7A76e8522543C8A7dC8d1b6f9,32240578
9,32372923,0,0,9,KOGECOIN,0x13748d548D95D78a3c83fe3F32604B4796CFfa23,anyKOGECOIN,0x782eA53c37034922753064312bD43b1c67d04c44,32372923
18,21173216,0,0,0,0,0,USDC,0x4B3a922c773BDCF3BA8f1A4FDAc2029E1D0E9868,32418152
18,21174016,0,0,0,0,0,BUSD,0xA8D394fE7380b8cE6145d5f85E6aC22d4E91ACDe,32460864
6,21174235,0,0,0,0,0,UST,0xE6469Ba6D2fD6130788E0eA9C0a0515900563b59,32534186
18,21174426,0,0,0,0,0,SOL,0x7DfF46370e9eA5f0Bad3C4E29711aD50062EA7A4,32350395
18,21174574,0,0,0,0,0,TITAN,0xaAa5B9e6c589642f98a1cDA99B9D024B8407285A,32521197
6,21175150,0,0,0,0,0,USDC,0x2791Bca1f2de4661ED88A30C99A7a9449Aa84174,32533397
18,21175432,0,0,0,0,0,ABR,0x04429fbb948BBD09327763214b45e505A5293346,26639533
6,21175497,0,0,0,0,0,USDC,0x576Cf361711cd940CD9C397BB98C4C896cBd38De,32514387
18,21180194,0,0,0,BNB,0,BNB,0x5c4b7CCBF908E64F32e12c6650ec0C96d717f03F,32073127
6,21180720,0,0,0,0,0,USDT,0xc2132D05D31c914a87C6611C10748AEb04B58e8F,32513076
18,21180881,0,0,0,0,0,LUNA,0x24834BBEc7E39ef42f4a75EAF8E5B6486d3F0e57,32529422
6,21181554,0,0,0,0,0,0,0x018144e4b13A608DC220AbFE042aB145AE360AFD,31467129
18,21184121,0,0,0,0,0,UST,0x692597b009d13C4049a947CAB2239b7d6517875F,32483987
9,21191365,0,0,0,0,0,SOL,0xd93f7E271cB87c23AaA73edC008A79646d1F9912,32399856
18,21191437,0,0,0,0,0,WETH,0x7ceB23fD6bC0adD59E62ac25578270cFf1b9f619,32517405
6,21191857,0,0,0,0,0,USDT,0x3553f861dEc0257baDA9F8Ed268bf0D74e45E89C,32506248
18,21192575,0,0,0,0,0,JPYC,0x6AE7Dfc73E0dDE2aa99ac063DcF7e8A63265108c,21193240
18,21199030,0,0,0,0,0,SUSHI,0x0b3F868E0BE5597D5DB7fEB59E1CADBb0fdDa50a,29844330
18,21203381,0,0,0,0,0,USDT,0x07365017e2436b5C3553028DB2a98d7672fb75Eb,32519752
18,21206035,0,0,0,0,0,PLA,0x8765f05ADce126d70bcdF1b0a48Db573316662eB,21206035
8,21214125,0,0,0,0,0,WBTC,0x1BFD67037B42Cf73acF2047067bd4F2C47D9BfD6,32164839
18,21226327,0,0,0,0,0,1INCH,0x9c2C5fd7b07E95EE044DDeba0E97a665F142394f,22957283
18,21226766,0,0,0,0,0,ETHM,0x96528afFf7742E0542A57237EAa0092EE0e5351a,29529402
18,21229772,0,0,0,BNB,0,WBNB,0xeCDCB5B88F8e3C15f95c720C51c71c9E2080525d,32374000
18,21230473,0,0,0,0,0,DAI,0x8f3Cf7ad23Cd3CaDbD9735AFf958023239c6A063,32420800
18,21254314,0,0,0,0,0,MATIC,0xf4f7b06efFB7d780c97E01a2e365cFc71AaC5046,32467695
18,21260665,0,0,0,0,0,BUSD,0x9fB83c0635De2E815fd1c21b3a292277540C2e8d,31554848
18,21266954,0,0,0,0,0,WETH,0x11CD37bb86F65419713f30673A480EA33c826872,32476938
18,21271356,0,0,0,0,0,UNI,0xb33EaAd8d922B1083446DC23f610c2567fB5180f,30640908
18,21291382,0,0,0,0,0,miMATIC,0xa3Fa99A148fA48D14Ed51d610c367C61876997F1,29364544
18,21312790,0,0,0,0,0,FOX,0x65A05DB8322701724c197AF82C9CaE41195B0aA8,21312790
9,21360515,0,0,0,0,0,0,0x9d4669cAbF1e2fb788543e8ed58e190A968872c8,21360515
6,21360768,0,0,0,0,0,BTC,0x4653dDd751CD1dA6dFc6dd4cBf1F575d17be2e33,31819280
9,21368263,0,0,0,0,0,0,0x8DD58c5a51E0e4aC3701119facF4b300eA412bE5,29768062
18,21392338,0,0,0,0,0,WMATIC,0x0d500B1d8E8eF31E21C99d1Db9A6444d3ADf1270,32479055
6,21393498,0,0,0,0,0,amUSDC,0x1a13F4Ca1d028320A707D99520AbFefca3998b7F,26519757
6,21396232,0,0,0,0,0,LUNA,0x9cd6746665D9557e1B9a775819625711d0693439,32532597
18,21398888,0,0,0,0,0,DAI,0xE6439789d5dD816fbBB4e8662B28e612D86F0304,32223102
18,21402926,0,0,0,0,0,BTCB,0x7Cb11cDFcaB5727ad236B5E9416D3731F2235045,32521215
6,21408236,0,0,0,0,0,USDC,0x4318CB63A2b8edf2De971E2F17F77097e499459D,32397421
18,21411936,0,0,0,0,0,MATIC,0x2a3aA392055bF4E03a1E78307DEFe7d023d20c46,32349112
18,21423377,0,0,0,0,0,ETH,0x2D291e940DbDdaa9E847Ba5cC49451575f086b27,32522149
18,21425456,0,0,0,0,0,DAI,0x732EB1747ecCFC431fF19bc359ffc83755B1918c,30446224
18,21432961,0,0,0,0,0,Eagon,0x2F25d402829cA4085B8Ea4D3BC68Bf203F5a9faB,28708140
9,21448340,0,0,0,0,0,0,0xC1c6F4B28A314221134cb684C7d9c7237225bF3C,21448340
6,21472284,0,0,0,0,0,0,0x53525C9A130987fC593fdcf2774620e424C8E0D6,31591876
18,21477075,0,0,0,0,0,ORION,0x5E0294Af1732498C77F8dB015a2d52a76298542B,32533857
18,21479046,0,0,0,0,0,TORG,0xe9993763E0B7f7d915A62A5f22A6E151F91d98A8,29895779
18,21482960,0,0,0,0,0,ATOM,0xd3aBdC62c68Db7058517bd5Fe0005A0B88ca2A76,28302511
18,21483897,0,0,0,0,0,SPORK,0x9CA6a77C8B38159fd2dA9Bd25bc3E259C33F5E39,21483897
18,21527852,0,0,0,0,0,DATA,0x1D607Faa0A51518a7728580C238d912747e71F7a,21527852
18,21545717,0,0,0,0,0,XTL,0x308B6A5d307Da68E6C4458aB4d8eCB4Aa9388820,21545717
9,21596152,0,0,0,0,0,HOKK,0x5B4d05223A14AEB6160f8400DcBbdD0A84aF60f7,21596152
18,21687348,0,0,0,0,0,SOL,0x32A2fD5b6e37413D63abF3F19fEc833c1aa13824,31869787
6,21703433,0,0,0,0,0,XSGD,0x769434dcA303597C8fc4997Bf3DAB233e961Eda2,21703433
9,21711053,0,0,0,0,0,AVAX,0x9A6d7Cf714Ee67ACAF0bfa31691A19D649E30E97,21711053
6,21733794,0,0,0,0,0,renLUNA,0x00e178857d4515d2e9bFfeAf2Ca01B3610deC909,21733794
18,21741990,0,0,0,0,0,SAND,0x33Af345CeAF1dcA90F622a63bFD7AeBB94Eb54B2,31168741
18,21752161,0,0,0,0,0,TRY,0xEFeE2de82343BE622Dcb4E545f75a3b9f50c272D,25685224
18,21778353,0,0,0,0,0,INT,0x49fFC0D394416d1827AfD9486092704EA17713DB,21778353
18,21784084,0,0,0,0,0,OM,0xC3Ec80343D2bae2F8E680FDADDe7C17E71E114ea,21784084
18,21851024,0,0,0,0,0,TUSD,0x2e1AD108fF1D8C782fcBbB89AAd783aC49586756,21851024
18,21896197,0,0,0,0,0,ENJ,0x29B8ea632128C75eF403Eb8a5f66898C36bEBFE7,21896197
18,21913727,0,0,0,0,0,BODO,0xB5BE79f9ff75a1911D0739c3E7902077784FF72B,21913727
18,21920224,0,0,0,0,0,MYST,0x25A25458a596203c4BA8c73Ddc42F1189904f0c8,21920224
18,21949877,0,0,0,0,0,AVAX,0x2C89bbc92BD86F8075d1DEcc58C7F4E0107f286b,31936764
18,21954836,0,0,0,0,0,PAW,0xBC5b59EA1b6f8Da8258615EE38D40e999EC5D74F,21954836
18,22001105,0,0,0,BNB,0,BNB,0xA649325Aa7C5093d12D6F98EB4378deAe68CE23F,32320264
4,22006487,0,0,0,0,0,CEL,0x83abfFf35499F5Df8423a227465F4C62eD1Ccdcf,30657905
6,22016271,0,0,0,0,0,PRT,0x096831535ddEdBbD6F67157d203895F1e76cf4DC,22016271
8,22025973,0,0,0,0,0,WBTC,0x5D49c278340655B56609FdF8976eb0612aF3a0C3,31931916
18,22058036,0,0,0,0,0,ORION,0x6B7Ea359a66274610B2C1B28b2168B4B83108563,22178771
18,22073578,0,0,0,0,0,FXS,0x75A88DD15E14605C94cFf7B4b249F387653dAFA3,22073578
18,22086815,0,0,0,0,0,SWAP,0xa123d2b153Ed1321d383715Aeb1c31efA68E0cC6,22086815
18,22111489,0,0,0,0,0,FRAX,0xE8CF1d35d4C7DF33eaa8aCAC3A2773B4bc9517C7,28347390
18,22112269,0,0,0,0,0,MANA,0xA1c57f48F0Deb89f569dFbE6E2B7f46D33606fD4,29792745
18,22118900,0,0,0,0,0,WSG,0x8f3DE2616eA52192a927120F2cC8525BafC8614C,22118900
18,22150138,0,0,0,0,0,PBR,0x11bF71AC8ba472e447dc09Cd0403b90B1f40feC8,22490591
18,22232697,0,0,0,0,0,BUSD,0xdAb529f40E671A1D4bF91361c21bf9f0C9712ab7,31852291
6,22255567,0,0,0,0,0,SRM,0x0BDc7767Be68cfBECFC9a90cDc7D0c1C8d215D08,27062445
18,22284765,0,0,0,0,0,EZ,0x34C1b299A74588D6Abdc1b85A53345A48428a521,22284765
6,22308007,0,0,0,0,0,USDT,0x9417669fBF23357D2774e9D421307bd5eA1006d2,32438570
18,22318369,0,0,0,0,0,TXL,0x8eEF5a82E6Aa222a60F009ac18c24EE12dBf4b41,22318369
18,22355207,0,0,0,0,0,SOL,0x0652c12B69379681fdFFbe5E59f5feAa131B3953,22355207
8,22362780,0,0,0,0,0,HEX,0x23D29D30e35C5e8D321e1dc9A8a61BFD846D4C5C,22444656
18,22371392,0,0,0,0,0,SUSHI,0xdbeda73aC4C8277861173D51025f6d93ed8896e2,28825565
18,22409262,0,0,0,0,0,FTM,0xB85517b87BF64942adf3A0B9E4c71E4Bc5Caa4e5,32507485
8,22505184,0,0,0,0,0,renBTC,0x3063C361D32B2d18FE00eb88378d10bf9Ff50F03,27430041
18,22513317,0,0,0,0,0,ANGEL,0x9b569Af839775D4bcED9e80ff8aDC485d2062C08,22513317
6,22524606,0,0,0,0,0,LINK,0xB009950702980f546B7F066Cb959183A9E380011,24251717
18,22540136,0,0,0,0,0,PBR,0x0D6ae2a429df13e44A07Cd2969E085e4833f64A0,22566102
6,22553981,0,0,0,0,0,MNGO,0x214c9481D1c8b6461859E308f04aC83F4C07657a,22553981
18,22557926,0,0,0,0,0,FTM,0xE4730B085089b43A518e18c0beF636bc87907aE4,32096394
18,22572897,0,0,0,0,0,0xMR,0x52eDe6bbA83B7b4Ba1D738Df0dF713D6A2036B71,22572897
9,22582986,0,0,0,0,0,0,0x0769767844C77106E8B18F42923E3244ED41b73B,22582986
18,22594316,0,0,0,0,0,APYS,0x14743E1c6f812154F7ecc980D890F0F5234103e7,22594316
8,22620451,0,0,0,0,0,XBNCH,0x8177DD1F0082BD4eb1E55a2932Cc92EC90ac0D7A,22620451
18,22671525,0,0,0,0,0,GAIA,0x723B17718289A91AF252D616DE2C77944962d122,22671525
18,22677535,0,0,0,0,0,SAND,0xC6d54D2f624bc83815b49d9c2203b1330B841cA0,22677535
18,22770719,0,0,0,0,0,agEUR,0xE0B52e49357Fd4DAf2c15e02058DCE6BC0057db4,31005896
2,22778636,0,0,0,0,0,BRIDGE,0xCDD5658BD60c89d2DF1f4F5Ee92D0350711BeDBA,22778636
18,22789388,0,0,0,0,0,MNK,0x6C5e7751a330F26B486f15Bd8FcA849CD5b43359,22789388
18,22825159,0,0,0,0,0,USDT,0x912239f35863cE534e1A6803FAD80AFB8fC24250,22910690
18,22828627,0,0,0,0,0,FXS,0x0444BD30f7D877CD65FB6635BAb2B6b505Cb3Ad3,29718058
6,22835629,0,0,0,0,0,USDT,0x91Ff78aE858498E6F6E884f78B6E5BE892c706Af,22835629
9,22837787,0,0,0,0,0,0,0xF512275B8f28508A76193843a883205Affbd7Bd5,22837787
18,22844813,0,0,0,0,0,IF,0x07db3ca629Ce993788726b8D2ADDD146a047230c,22844813
18,22853246,0,0,0,0,0,SHIB,0x6f8a06447Ff6FcF75d803135a7de15CE88C1d4ec,30477218
2,22869807,0,0,0,0,0,CPR,0xaa404804Ba583c025Fa64c9a276A6127CEB355c6,23989431
18,22875905,0,0,0,0,0,AAVE,0xD6DF932A45C0f255f85145f286eA0b292B21C90B,29976785
18,22881179,0,0,0,0,0,EZ,0x903143C5adf2266099F4d172C3B95D4166e894D2,22881179
6,22899149,0,0,0,USDC,0,USDC.e,0x2E3EED2Fe72ECca967750E9514F8A48754a9ef41,31732710
18,22900133,0,0,0,0,0,WAVAX,0x7Bb11E7f8b10E9e571E5d8Eace04735fDFB2358a,32452565
18,22902644,0,0,0,0,0,WND,0x982927c3933869a930f4c64138aDbd828F2D858f,22905597
18,22905775,0,0,0,0,0,ARDM,0x87ee9B1D25d7fd609CAadBa5f8c14F4e219650bD,30342045
6,22910286,0,0,0,0,0,USDC,0xAEA5CC14DefbC1b845FDE729E563B717Ee6825ae,32480988
18,22914933,0,0,0,0,0,SUSHI,0x39ecFC5941DfB0BF9FEde32BA1a8a2a36B0b9d7b,25529794
18,22953266,0,0,0,0,0,DPI,0xdeff3e9ac7D65Aaba522837487A62d41F80aAEac,22953266
18,22962476,0,0,0,0,0,AAVE,0x2ce53DAEc44612d0E85E0dD542a5bCB627C1B17d,29557138
18,22973755,0,0,0,0,0,dQUICK,0xf28164A485B0B2C90639E47b0f377b4a438a16B1,22973755
8,22982108,0,0,18,WPC,0x6F620EC89B8479e97A6985792d0c64F237566746,pMATIC,0xC1B02E52e9512519EDF99671931772E452fb4399,22982108
6,22987390,0,0,0,USDT,0,USDT.e,0x26ddF72C02b7e8D5422e44052E23b3E9A6a5443B,31895225
18,22995230,0,0,0,0,0,MAI,0x6694987F62C1D318030F5696698542D69cdFA186,29379005
18,23004911,0,0,0,0,0,ICE,0x0A6f24577C4c2125268d34273Dd8516476e9aF6b,27750437
18,23018495,0,0,0,0,0,WBUSD,0x87ff96aba480f1813aF5c780387d8De7cf7D8261,28196241
18,23021193,0,0,0,0,0,PSP,0x38C4aFD8A34517eF6809125150eE593d104606E7,28075485
6,23030044,0,0,0,0,0,SUSHI,0x0ffA1d38199B323b4F1eBD6D805d196Dcc91131d,25187769
18,23079478,0,0,0,0,0,QUICK,0x831753DD7087CaC61aB5644b308642cc1c33Dc13,30740569
9,23111372,0,0,0,0,0,IGT,0x9Fd1881637bCe4c8C400754c2Cc252bdD535f48B,23111765
8,23112763,0,0,0,WBTC,0,WBTC.e,0x7A235F38dD07D8Ebe7d6d4Abd259324dC0b3617B,31374812
18,23116477,0,0,0,0,0,SNP,0x6911F552842236bd9E8ea8DDBB3fb414e2C5FA9d,23116477
7,23128703,0,0,0,0,0,ISLAMI,0x9c891326Fd8b1a713974f73bb604677E1E63396D,23128703
18,23141737,0,0,0,0,0,ADA,0x5b5d3A4b8Ef6b3B6C817c9546C1a0B03F154b5c3,23141737
18,23142578,0,0,0,0,0,ONE,0x6b7a87899490EcE95443e979cA9485CBE7E71522,32385521
18,23168572,0,0,0,0,0,DNC,0xBE32B7ACD03bcc62F25EBaBD169a35e69ef17601,23459338
18,23172847,0,0,18,WMATIC,0x0d500B1d8E8eF31E21C99d1Db9A6444d3ADf1270,AMT,0xedBe70ef62b74730215728eD6B3F1f8705E3c58B,23172847
18,23195805,0,0,0,0,0,EROWAN,0xa7051C5a22d963b81D71C2BA64D46a877fBc1821,29148221
18,23197138,0,0,0,0,0,gOHM,0xD5cb92884f5773b4C7A0bd41A5ac19aaf6aD1D2e,23197138
18,23265836,0,0,0,WETH,0,WETH.e,0x2912b3a9586Fc2AB177dC869e878c688DAA7d06E,29509682
18,23266678,0,0,0,0,0,BIFI,0x28502cFEAA4f9B8f56b7308373D65c0e0d14b2C3,27525906
18,23267560,0,0,0,0,0,XA9,0x1b12bDef2d562E19dd3B8cB66F61f1e1b714d491,23267560
18,23321619,0,0,0,0,0,PPAY,0x2db2f0f4B5678f277548CD648cD33462F8d94c48,23321619
6,23325937,0,0,0,0,0,RAY,0x5D0D8D062eb1F0971385BAE419BC5cf745cD10b0,23325937
18,23363163,0,0,0,0,0,MCHC,0x7528cEcB3F2190A19DCE6D866128DFB5F52cD424,31293068
18,23393261,0,0,0,0,0,CHAIN,0x7daD646bC6ab042042af5c6154c2FF85Cb1B18BD,23393261
9,23422910,0,0,0,0,0,AMPL,0x4C078Dba41506b95E5853130c128958C8c9bBcFB,30830976
18,23451874,0,0,0,0,0,WROSE,0x7325E829371E70c35a50F2252d88eeDd6A77236e,23789854
18,23455945,0,0,0,0,0,LINK,0x53E0bca35eC356BD5ddDFebbD1Fc0fD03FaBad39,32056569
18,23478496,0,0,0,0,0,IDEX,0x9Cb74C8032b007466865f060ad2c46145d45553D,29751103
9,23503353,0,0,0,0,0,AMPL,0x0247a35922D324E79965D0EBf8F324f72eEaFFDa,23503388
18,23518232,0,0,0,0,0,wOMI,0xAAF165e75B4C9370d22b971AF08c630e76Bfa70c,25501679
18,23525877,0,0,0,0,0,FTM,0xC9c1c1c20B3658F8787CC2FD702267791f224Ce1,24154298
18,23605724,0,0,0,AAVE,0,AAVE.e,0x4E6868BeAE8604ee327e5E5E8ead11BE83E5C269,28962886
18,23646065,0,0,0,0,0,cUSD,0x151517aF77B06D9593F3eD41AbECdD349316E006,23646065
18,23657801,0,0,0,BNB,0,oBNB,0x7e9928aFe96FefB820b85B4CE6597B8F660Fe4F4,23657801
6,23660219,0,0,0,0,0,SBR,0x7686E89BC3d657AB23eECC712c8c79548971eb23,23660219
18,23699372,0,0,0,0,0,KTA,0xE3f415E7d9ae12A691d02D0C21ef5c56592CEaD7,23699372
18,23706594,0,0,0,DAI,0,DAI.e,0xA98332DF17C6a926BC74720932eD972Adc960C0D,30493846
18,23713708,0,0,0,0,0,MUA,0xdfeEB5661ef760A1c565Caf07A50aCa182EaFceE,23713708
18,23719740,0,0,0,0,0,MIMIR,0xfcE3C7971a4CD4B7dd700e9e45c034b8A22a0b6E,23719740
6,23736481,0,0,0,0,0,0,0x81582BFD57017cf7B88B5d24d9af8050c84f3806,23945046
18,23740856,0,0,0,0,0,VENT,0xa4462990c108D3C98eA08D9a789c12331332BB44,23740856
18,23770979,0,0,0,0,0,ELON,0xE0339c80fFDE91F3e20494Df88d4206D86024cdF,27836527
18,23811188,0,0,0,0,0,KTE,0x20828B944A9B3c19916DeC685Da8489DE6db28D5,23811188
18,23833381,0,0,0,0,0,RAD,0xb4EeF1853F04AEef75F5C476dD27170AF2f8C124,23833381
18,23844923,0,0,0,0,0,GTTR,0xef7294D508D86AAfd73c87028a1b9214baB4C5C3,23844923
18,23853802,0,0,0,0,0,wROSE,0x3d28F1C4B06CdC966f805AC9Cfc1A7c62c8eFD94,31599753
18,23898473,0,0,0,0,0,GOVI,0x312d9E334B1675346ceeC127E4E7A4BCb7957731,23898473
18,23923736,0,0,0,0,0,MIM,0x984DbfE171e254C1C00Ea9Ae953661C919a4C617,28128351
18,23991374,0,0,0,0,0,AMP,0x61865a27c549D38b8b8C17cbb477b51cdF95e1f4,23991374
18,23997601,0,0,0,0,0,GTPS,0x26d326B1fc702260baeB62334d7c1Da6f1a2C386,31701723
18,24012528,0,0,0,0,0,DG,0xA957665e9012fbC0882fB421194f80797b38b2cE,24222028
18,24068390,0,0,0,0,0,INSUR,0x43DD71C20c96562fD999Ff5905aE032f87c3E476,25791490
18,24080036,0,0,0,0,0,MCO2,0xAa7DbD1598251f856C12f63557A4C4397c253Cea,24080036
6,24104726,0,0,0,0,0,EURT,0x7BDF330f423Ea880FF95fC41A280fD5eCFD3D09f,24104726
6,24107087,0,0,0,0,0,TRYB,0x4Fb71290Ac171E1d144F7221D882BECAc7196EB5,25188257
6,24117552,0,0,0,0,0,USDT,0xB2e11DE581809F411243d3Ff48CA87e632eB241A,25649234
18,24145926,0,0,0,0,0,MANA,0x1eA5147ca7640798d84194A30E8E58BFBfAFd4dc,28463400
18,24211542,0,0,0,0,0,ANGLE,0x02d4b9709aA78Fcafe0babc8b9adff37C17560e0,25644104
18,24230390,0,0,0,0,0,SAND,0xBbba073C31bF03b8ACf7c28EF0738DeCF3695683,32310131
9,24294232,0,0,0,0,0,AMPL,0x0c7B6fCdc921E1E8b092b55cd3f7fF9d10987a4C,24294232
6,24363458,0,0,0,0,0,USDT,0x7FFB3d637014488b63fb9858E279385685AFc1e2,28687841
18,24401482,0,0,0,0,0,WMATIC,0x358AA13c52544ECCEF6B0ADD0f801012ADAD5eE3,24401482
18,24437570,0,0,0,0,0,MTK,0x0fE06995119C7B7b21C853613BF50028fd12Ec24,24437570
18,24443200,0,0,0,0,0,NVGD,0x3902355685914142CB4a2588609b819ed8957ACb,24443200
18,24447827,0,0,0,0,0,bat,0x30A8e1c256143AD440faa9042722929B0BC0Fc7D,24447827
18,24463458,0,0,0,0,0,LINK,0xa532fFd1cbe93272451714c89e3CdF8aE5362fb1,30604511
18,24470838,0,0,0,0,0,CRV,0x0cA229214942bD85980909F6270F688d1c9208Fa,24470838
18,24504124,0,0,0,0,0,wBAN,0xe20B9e246db5a0d21BF9209E4858Bc9A3ff7A034,24504124
18,24553418,0,0,0,0,0,DATA,0x3a9A81d576d83FF21f26f325066054540720fC34,24553418
18,24584179,0,0,0,0,0,GFI,0xd52D9bA6FCBadB1FE1E3aca52CbB72c4D9bbb4eC,32083248
0,24654700,0,0,0,0,0,OVR,0x8098a253B86c697908ce127a570046B46A56859c,24654700
18,24655550,0,0,6,USDC,0x2791Bca1f2de4661ED88A30C99A7a9449Aa84174,anyUSDC,0x893A397ECbFBaD6f8aC8e18D2B699342B3292b39,28760461
18,24672884,0,0,0,0,0,CELO,0x2A3684e9Dc20B857375EA04235F2F7edBe818FA7,24672884
6,24679710,0,0,0,0,0,WOO,0x3c6D3Cf022CE07eaEd90e3EF89c0BFE604362352,24679710
18,24730713,0,0,0,0,0,ISP,0x1e289178612F5B6d32f692E312DcF783c74b2162,24731123
6,24735531,0,0,0,0,0,hUSDC,0x9ec9551d4A1a1593b0ee8124D98590CC71b3B09D,25458938
0,24757086,0,0,0,0,0,CHI,0x0000000000004946c0e9F43F4Dee607b0eF1fA1c,30126154
9,24838983,0,0,0,0,0,METAMUSK,0x846e21D68d4f504c811d1015f16Dd9bB0F02B6aE,24957706
9,24843317,0,0,0,0,0,SAITAMA,0x2d4678E71590c56Eb37869832a3642c405e1C252,24843317
9,24848069,0,0,0,0,0,0,0x82BB42C7Cad269674c9C0e1EE735BEeD2793C032,24848069
6,24888547,0,0,0,0,0,FIDA,0xb83218520B9515C645c09953235C20936beEfB42,27161057
6,24907041,0,0,0,0,0,ceUSDC,0x3f37e5b2bb92100e5c4549D9984b92815f5E3E14,31888024
6,24986891,0,0,0,0,0,SNY,0x02836036380e9613BC9a1992Fff9e17bd9f5a982,24986891
18,24990912,0,0,0,0,0,METAMUSK,0xD902A06035C2724b4D66E9D26DE46232B64971aF,25801994
18,25065534,0,0,0,0,0,HAKKA,0x978338A9d2d0aa2fF388d3dc98b9bF25bfF5efB4,25065534
18,25067216,0,0,0,0,0,PECO,0xA9536B9c75A9E0faE3B56a96AC8EdF76AbC91978,25068676
9,25188148,0,0,0,0,0,0,0x09A1AeB2aA97C3fd4cf4970C1Bf077b663F8e7eB,25188148
6,25189438,0,0,0,0,0,0,0xFa156ceC4285dF67980db4Aa44082d63Da742cDB,25189438
18,25200618,0,0,0,0,0,OWL,0xAd7cef31accbe495193e5b06bD8e439C97D903Da,25200618
9,25238090,0,0,0,0,0,MNDE,0x4e64D8B044a8b126038ECE729b17D8102Af763af,25238090
18,25331926,0,0,0,0,0,AMP,0x7C598c96D02398d89FbCb9d41Eab3DF0C16F227D,25331926
18,25337490,0,0,0,0,0,JRT,0x596eBE76e2DB4470966ea395B0d063aC6197A8C5,26327087
6,25352530,0,0,0,0,0,USDt,0x32279A16358B5B1EfE1b3412d3aab9CFEbC54B4d,31266961
18,25463198,0,0,0,0,0,WMATIC,0xE389Ac691BD2b0228DAFFfF548fbcE38470373E8,25794134
18,25620592,0,0,0,0,0,LDO,0xC3C7d422809852031b44ab29EEC9F1EfF2A58756,30950482
18,25664036,0,0,0,0,0,IRON,0xD86b5923F3AD7b585eD81B448170ae026c65ae9a,25664036
6,25754553,0,0,0,0,0,LUNA,0x5b175F39A08C32dac35344494890CB66a50Da406,29085796
18,25755568,0,0,0,0,0,ICE,0x4A81f8796e0c6Ad4877A51C86693B0dE8093F2ef,25755568
18,25792054,0,0,0,0,0,anyUSDT,0x71E86AAA5A0A2dA16331961f3959C273dC4685eF,29327032
6,25835865,0,0,0,0,0,WDNR,0x21046B598AA9ec5d24Ff61732bB48394E088F476,28996733
18,25979236,0,0,0,0,0,WETH,0x0749902ae8eD9c6A508271BAd18F185dBA7185d4,26789418
18,25983647,0,0,0,0,0,USDINDEX,0x58eE50d72904C62Aca4D712648f9edd85f63D056,26013710
6,25999141,0,0,0,0,0,USDC,0x027c7e7e0f2e362B4d80EEab28661396b7663E67,32359616
18,26013057,0,0,0,0,0,ibIndexMATIC,0xb136c1B2a72d3554eaaB8477c39E07A51AA2AfCe,26813017
18,26057509,0,0,0,0,0,50WETH-50WMATIC,0x081d0a53EE9c3e346ff2267AF7a3C09B19fC8125,26057509
9,26063863,0,0,0,0,0,0,0xf844f84A88380603528D9cC9243ABaeFc48354fF,26432963
18,26092633,0,0,0,0,0,UNI,0x5d56B1454f62e992D29DDF287B87328D5E557B88,26092633
6,26114205,0,0,0,0,0,UST,0xE83B0C098cb04d0d07252a22340fc6b9281559C2,32074734
6,26119653,0,0,0,0,0,UST,0x44D104D86f248846e0F7D6A07Cd7b1AB53A53d46,26673413
18,26123149,0,0,0,0,0,ELONINDEX,0x35aC92580eb672d9c76FeE4228165F6eF224c334,26932902
18,26227506,0,0,0,0,0,WETH,0x4411146b7714F5dc7aA4445fCb44E3ca120C8A1E,26227506
18,26227738,0,0,0,0,0,TN-MVV1-ETH-CALL,0xa0759c71Bf30eA958D7C67D280314f0655aee5Bc,26421080
18,26230962,0,0,0,0,0,WETH,0xd9F0446AedadCf16A12692E02FA26C617FA4D217,27438778
18,26296137,0,0,0,0,0,https://thrust.zone/dextools,0x98C565a2318C3f180E47edD68893375779186B34,28869230
18,26389577,0,0,0,LINK,0,LINK.e,0x28A162B5F769147A8Cf22401cf51Fe5Cc1ABE12e,28962238
9,18301869,0,0,0,0,0,ONT,0xD4814770065F634003A8d8D70B4743E0C3f334ad,31983680
18,26444820,0,0,0,0,0,WFTM,0x3726831304D77f585f1Aca9d9841cc3Ef80dAa62,30699197
12,26446412,0,0,0,0,0,HANU,0x709A4B6217584188DDb93c82f5d716D969accE1C,29182656
8,26472030,0,0,0,0,0,BTC,0xecaDd9D3c8d54A19F5E1Ed4Aef478d91C7fB8bFD,30796868
18,26479659,0,0,0,0,0,RAIDER,0xcd7361ac3307D1C5a46b63086a90742Ff44c63B3,26479659
18,26490030,0,0,0,0,0,BAT,0x7824Ad02eD5DaB6b9De226C8918276fEcFe70430,26490030
18,26494972,0,0,0,0,0,FRAX,0x45c32fA6DF82ead1e2EF74d17b76547EDdFaFF89,27855748
18,26514144,0,0,0,0,0,RANDOM,0xeAbc715a42304f57660E91CB3616d8AECb59203B,26515351
18,26550197,0,0,0,0,0,BLOK,0x229b1b6C23ff8953D663C4cBB519717e323a0a84,26574264
