decimals,down_block,pair_tokens,pairs,rdecimals,rsymbol,rtoken,symbol,token,up_block
18,14516137,0,0,18,SATA,0x3ebb4A4e91Ad83BE51F8d596533818b246F4bEe1,anySATA,0xBBB63f49Fe75CD82513c4a3da2eC80dD36A8448F,15527830
9,14733715,0,0,9,CATCOIN,0x3E362283B86C1b45097CC3FB02213b79CF6211Df,anyCATCOIN,0x37407af0fD406a96Db9D8293261D24E7bfB25fb7,15352068
18,14743816,0,0,0,0,0,ROND,0x82197d7446a435105d6F3a430D72a6713960E34D,14868951
18,14752021,0,0,18,DIA,0x84cA8bc7997272c7CfB4D0Cd3D55cd942B3c9419,anyDIA,0x410A7bf502414B2f0cAAd204de5782077AC6478F,15455366
18,14540119,0,0,18,alUSD,0xBC6DA0FE9aD5f3b0d58160288917AA56653660E9,anyalUSD,0xF49818b5d7dE5B0DBfcCb3Ddcd14e1f0AA1A6f01,15528827
10,14771039,0,0,0,0,0,xcRMRK,0x471Ea49dd8E60E697f4cac262b5fafCc307506e4,15522661
18,14786672,0,0,0,0,0,GEIST,0x2EBfF165CB363002C5f9cBcfd6803957BA0B7208,15197136
18,14755541,0,0,18,MM,0xa283aA7CfBB27EF0cfBcb2493dD9F4330E0fd304,anyMM,0xe2D27f06F63d98b8e11b38b5b08A75D0c8dD62B9,14791198
6,14791019,0,0,6,USDT,0xdAC17F958D2ee523a2206206994597C13D831ec7,anyUSDT,0xee9762352f63f4387af40D58291612067727457D,15528950
18,14424839,0,0,18,DEXT,0xfB7B4564402E5500dB5bB6d63Ae671302777C75a,anyDEXT,0x47736CCbaB8117D09540E4e56Db4089A328ff7a1,15427285
8,14726820,0,0,8,SFT,0x0AAbCC65Ef352AD84b1326dF188c95b6Ab856c1C,anySFT,0x6574e2c013171Cd50A6d34e588906047A0d12F2c,14954572
2,14785081,0,0,2,SHR,0xd98F75b1A3261dab9eEd4956c93F33749027a964,anySHR,0xc5C71CD0b734Dae8c6eBa9D79C3Db693d112DDA1,15344418
18,14088037,0,0,0,0,0,FEVR,0x9fB83c0635De2E815fd1c21b3a292277540C2e8d,15511870
18,14830833,0,0,18,MNTO,0x97a9bac06f90940bCe9CAeC2b880ff17707519e4,anyMNTO,0xb0FdcdD7E920A036331Abe9FFC7313322C0abba0,15494279
18,14678855,0,0,18,ROOBEE,0xA31B1767e09f842ECFd4bc471Fe44F830E3891AA,anyROOBEE,0x5Cb4B462cA075558eF0343db6b55F590e47482E4,15331938
18,14853626,0,0,0,0,0,ANI,0xe7c9C6bc87B86f9E5b57072F907EE6460B593924,15502421
18,14878841,0,0,0,0,0,CAGE,0x06ebc9c542357e2129D16717CD02c02FBC835d33,14878856
18,14880752,0,0,0,0,0,POLAR,0x6CD6CB131764c704bA9167C29930Fbdc38901aB7,14880752
18,14889274,0,0,18,USDD,0x0C10bF8FcB7Bf5412187A595ab97a3609160b5c6,anyUSDD,0xcf799767d366d789e8B446981C2D578E241fa25c,15450990
18,14890282,0,0,0,0,0,ACRE,0xb2cABf797bc907B049e4cCB5b84d13be3a8CFC21,15527766
6,14817597,0,0,6,USDC,0xA0b86991c6218b36c1d19D4a2e9Eb0cE3606eB48,anyUSDC,0xeA928a8d09E11c66e074fBf2f6804E19821F438D,15531876
18,14785542,0,0,18,xRNBW,0x47BE779De87de6580d0548cde80710a93c502405,anyxRNBW,0xD10e226F85DFb53Aa2f9F3D297e521E1eE4F1Bf7,15343993
18,14480030,0,0,18,aCRV,0x2b95A1Dcc3D405535f9ed33c219ab38E8d7e0884,anyaCRV,0x85009bcA4cd4C8F554c3C9a1c2f778Ec3Ce7fEb1,15443991
18,14930604,0,0,0,0,0,GHC,0x8C77057C3343B7DCC97CA21dA274730396162a98,15352777
18,14937430,0,0,18,SATT,0xDf49C9f599A0A9049D97CFF34D0C30E468987389,SATT,0x702D161Ed480e4a367a5810a6086074B791cf6A0,14937481
18,14937637,0,0,18,SPICE,0x18a1Ea69A50A85752b7bC204a2c45A95Ce6E429d,anySPICE,0x41471fbf66dafB95b682AfAF1426bEe11F25e10a,15528029
18,14887381,0,0,18,alETH,0x0100546F2cD4C9D97f798fFC9755E47865FF7Ee6,anyalETH,0xe2f28d24A2c6a69de859DFdEFE347c9b25ad6aA2,15527506
19,14939377,0,0,0,0,0,SAFU,0x8D1E50BC4f5399F6012fd24a768a67F30630330a,14939377
18,14940558,0,0,18,USDS,0x45fDb1b92a649fb6A64Ef1511D3Ba5Bf60044838,anyUSDS,0xfEdADCE4361658AD34410F02De20aF217B0A9048,15529902
18,14925973,0,0,18,WETH,0xC02aaA39b223FE8D0A0e5C4F27eAD9083C756Cc2,anyETH,0x2AC03BF434db503f6f5F85C3954773731Fc3F056,15531800
18,14961924,0,0,18,BAL,0xba100000625a3754423978a60c9317c58a424e3D,anyBAL,0xcb9d0b8CfD8371143ba5A794c7218D4766c493e2,15494672
18,14960225,0,0,18,PREMIA,0x6399C842dD2bE3dE30BF99Bc7D1bBF6Fa3650E70,anyPREMIA,0x4b27Cd6E6a5E83d236eAD376D256Fe2F9e9f0d2E,15528906
18,14266046,0,0,18,DEP,0x1A3496C18d558bd9C6C8f609E1B129f67AB08163,anyDEP,0xAFAace7138ab3c2BCb2DB4264F8312e1Bbb80653,14995919
18,14977179,0,0,0,0,0,mooCurveAm3CRV,0xfDECfC325B584A96E86caBD2eb492320467ed1d8,15355257
18,14977188,0,0,0,0,0,mooBooUSDC-MAI,0xCe3B0d4E4E4285E55C0BfB294112Caf19682EB8A,15099996
18,14977192,0,0,0,0,0,mooMaiUSDC-miMATIC,0x6834a32aFFdd9002Ce828418dDA365496F68A92A,15510419
18,14977201,0,0,0,0,0,mooCurveG3CRV,0x783fbEDf704E45a4ed0D7e3AE85BE8C376eCba1C,15355261
18,14977221,0,0,0,0,0,mooMaiMAI-av3CRV,0x7FaAbDA3De9be051f97bEABA3d539666933b2fA8,15512004
18,14977235,0,0,0,USDT,0,mooJoeUSDT-USDTe,0x8239A6b877804206C7799028232A7188DA487CeC,15100012
18,14977256,0,0,0,USDC,0,mooJoeUSDC.e-USDC,0x3fB256CFefedb6A54De7465c0EE86dC574AE464D,15355262
18,14652647,0,0,18,GEL,0x15b7c0c907e4C6b9AdaAaabC300C08991D6CEA05,anyGEL,0xe7F04E0FBdE4b16FEb4a67747133F251E4DBcCd7,15530816
18,14979075,0,0,18,BUSD,0x4Fabb145d64652a948d72533023f6E7A623C7C53,anyBUSD,0xFaFA220145DfA5C3Ec85B6FA8a75aEE2451CDe5E,15531951
18,14963812,0,0,18,iUSDS,0xF9C2B386FF5Df088AC717ab0010587bad3bC1ab1,anyiUSDS,0x83102Ec9B8A4DbF2E6aA41f6E7C8B5863B800681,15524079
18,15010230,0,0,18,CRU,0x32a7C02e79c4ea1008dD6564b35F131428673c41,anyCRU,0x82f0B8B456c1A451378467398982d4834b6829c1,15180925
18,15021357,0,0,18,1-UP,0xC86817249634ac209bc73fCa1712bBd75E37407d,any1-UP,0x976cDc77E43667747E35C82A9477111259d0c6f0,15381173
18,14981079,0,0,18,PRNT,0x7Cfea0DD176651E7B5a1CeD9c4fAf8Ee295315FD,anyPRNT,0x27BeF51F483A3D41E7A816Dae22B47E249dB5650,15033438
18,15036475,0,0,18,ORE,0x4f640F2529ee0cF119A2881485845FA8e61A782A,anyORE,0xef5cE7411B389e004A73B37ACfC51A8218322a6c,15421831
18,15067754,0,0,18,SHACK,0x5f018e73C185aB23647c82bD039e762813877f0e,anySHACK,0x8497842420cFdbc97896C2353D75d89Fc8D5Be5D,15475470
18,15079029,0,0,0,0,0,FITFI,0xc629d02732EE932db1fa83E1fcF93aE34aBFc96B,15478651
18,14505733,0,0,18,RADAR,0x44709a920fCcF795fbC57BAA433cc3dd53C44DbE,anyRADAR,0x49a0400587A7F65072c87c4910449fDcC5c47242,15531794
2,14931249,0,0,2,G$,0x67C5870b4A41D4Ebef24d2456547A03F1f3e094B,anyG$,0xD17652350Cfd2A37bA2f947C910987a3B1A1c60d,15299969
8,15005124,0,0,8,WBTC,0x2260FAC5E5542a773Aa44fBCfeDf7C193bc2C599,anyWBTC,0xcFD5868fbF612bd8907827f012d71f3C7BA6C943,15530861
18,15104021,0,0,18,YAE,0x4eE438be38F8682ABB089F2BFeA48851C5E71EAF,anyYAE,0x419fa2e21092D834e3b02bD0802DEE329c84268A,15523177
18,14505236,0,0,18,ESW,0x5a75A093747b72a0e14056352751eDF03518031d,anyESW,0x7FC5670B2041d34414B0b2178Fc660b1E1faF801,15371540
0,14936216,0,0,0,SENSO,0xC19B6A4Ac7C7Cc24459F08984Bbd09664af17bD1,anySENSO,0xfCB7388EEf472293290B15027642702EBf57250A,15526428
18,15127203,0,0,18,PROS,0x8642A849D0dcb7a15a974794668ADcfbe4794B56,anyPROS,0x1B4EaD1f89Eebef694eFa6F9B95D61A429C05BDB,15529803
18,15023289,0,0,18,OGUC,0xB4F74994FCBd60E1bC3603b9a33069eA1b32d4A4,anyOGUC,0xBAf8E9CA8693036BBD1e5B81b82F2359739eE5A6,15365731
18,15135494,0,0,0,0,0,PBL,0x7d226bff737C5855254C307523afB3c464C5680b,15514969
18,15141843,0,0,0,0,0,SERENE,0x6Aa40C573dEf21abD6Fb30a5Fb53749325bC5D65,15527362
18,14951197,0,0,18,DAI,0x6B175474E89094C44Da98b954EedeAC495271d0F,anyDAI,0x92804831aC036Ca77D57Db8BBA0E522Cd35a8049,15531597
4,15188000,0,0,4,BRZ,0x420412E765BFa6d85aaaC94b4f7b708C89be2e2B,anyBRZ,0x5a4fb10e7C4Cbb9a2b9d9A942f9a875EbD3489ea,15529575
18,15208247,0,0,0,0,0,BETS,0x77609d4F3ae31382389374101Aca6108D95b093A,15208247
18,15215205,0,0,0,0,0,WEMIX,0x2c69095d81305F1e3c6ed372336D407231624CEa,15529225
18,15237869,0,0,0,0,0,FS,0x05eC81610aB47A094502bAC0D7eC256f06a1c6f8,15237869
18,15256190,0,0,0,0,0,ASTRAFER,0x97Bbbc5d96875fB78D2F14b7FF8d7a3a74106F17,15388059
18,14126468,0,0,18,POL,0xc17fbe1d709dDf6C0B6665Dd0591046815AC7554,anyPOL,0x5f1C76b7a90D88EE5BADa971a28AAEF514719dBF,15274838
9,15261887,0,0,0,0,0,MCRT,0xde16Ce60804a881e9F8c4eBB3824646EDecd478D,15528693
18,15240400,0,0,18,HELIX,0x231CC03E6d8b7368eC2aBfAfb5f73D216c8af980,anyHELIX,0x152c0f9c32C393961e9803a9467B2194E1c00b21,15531200
18,15284807,0,0,0,0,0,mooCurveFsUSD,0xEB4c3961f9c06307aF0e6Bc195204352bD3DbfC6,15511543
18,15286566,0,0,0,0,0,mooVelodromeMAI-USDC,0x58A4E4F9F0BD1BFc2fe287493a130649F349255a,15511267
18,15286615,0,0,0,USDT,0,mooVelodromesUSD-USDC,0xA4b6573c9AE09d81e4D1360e6402B81F52557098,15511307
18,15286722,0,0,0,0,0,mooQiMai3Pool,0x636Db84815d6A5af9202CBb44DAd7fd672F178e1,15510183
18,15301786,0,0,0,0,0,MEMELON,0x7683F14614A1F68Ea71474680e80b9bD93Db74D1,15301786
18,15333435,0,0,18,DOLA,0x865377367054516e17014CcdED1e7d814EDC9ce4,anyDOLA,0x4A24b7269459017C999ABABA32962b3CDb436250,15333462
18,15168935,0,0,18,MNS,0x53884b61963351C283118a8E1Fc05BA464a11959,anyMNS,0x31dF3cfc1113b0AFA2120887DB216948c36Eb77C,15344917
18,15345457,0,0,0,0,0,MINTME,0x772722B55cdC2A086aBd064267a17855Eb15e8b3,15345457
18,15349910,0,0,18,MAI,0x8D6CeBD76f18E1558D4DB88138e2DeFB3909fAD6,anyMAI,0x4B641f607570B9053035780615f5b56a91F38F90,15366909
18,15373643,0,0,0,0,0,$ROVR,0xdB0eE671B52a866DF968EE0913E906BfB743A6d5,15492109
18,15397743,0,0,0,0,0,DC,0x7B4328c127B85369D9f82ca0503B000D09CF9180,15531943
18,15353180,0,0,18,ARTH,0x8CC0F052fff7eaD7f2EdCCcaC895502E884a8a71,anyARTH,0xEDE1B2f557942c9132c0eA1b7f20A63f711982D4,15408682
9,15371859,0,0,9,HOGE,0xfAd45E47083e4607302aa43c65fB3106F1cd7607,anyHOGE,0x9b2f9F348425b1eF54c232F87eE7d4D570c1b552,15528608
18,15379160,0,0,18,BUILD,0x57b59f981730c6257dF57cF6F0D98283749A9Eeb,anyBUILD,0x6562E5791Da22950c959b8C2febCFbcA15AE520c,15476818
18,15458538,0,0,0,0,0,DPC,0x346D2664FaFa7F1723074BF3d0b903a059B42Af1,15458538
18,14664217,0,0,18,EMT,0x893700A1a86EE68B92536bf6fd4d3200d7369F7d,anyEMT,0xA753eFA27EFd65A456295078eD606306c52c2EbF,15515272
18,15440329,0,0,18,XCAD,0x7659CE147D0e714454073a5dd7003544234b6Aa0,anyXCAD,0x1fF9b7Dc66BB8CC7819E875B6739409B3A42111b,15459550
18,15457865,0,0,18,DUCKER,0xa52bfFAD02B1FE3f86A543a4e81962d3B3bB01A7,anyDUCKER,0xa0EDa2D19211D108772711A3698C69f79673aEC8,15507360
18,15502873,0,0,0,0,0,ATL,0xa5342D72D04c133180f376753f90a4B2eEe29bB3,15502873
18,13009229,0,0,18,PERI,0x5d30aD9C6374Bf925D0A75454fa327AACf778492,anyPERI,0x9ea48018587fdf4B5857940171d3D32465B0B761,13009229
18,13953292,0,0,18,XIM,0x573d2505a7ee69D136A8667b4Cd915f039AC54e5,anyXIM,0xbB29D2A58d880Af8AA5859e30470134dEAf84F2B,14805054
0,14028474,0,0,18,WETH,0xC02aaA39b223FE8D0A0e5C4F27eAD9083C756Cc2,0,0xB4f89D6a8C113b4232485568e542e646D93cFAB1,14028560
0,14029612,0,0,18,WETH,0xC02aaA39b223FE8D0A0e5C4F27eAD9083C756Cc2,0,0x183C9E9C8A787269024a20f2E3788764CD458f72,14041365
0,14029655,0,0,18,WETH,0xC02aaA39b223FE8D0A0e5C4F27eAD9083C756Cc2,0,0x4195300C824407D671b9A6A58De8ab19433eCA3C,14029736
0,14029765,0,0,18,WETH,0xC02aaA39b223FE8D0A0e5C4F27eAD9083C756Cc2,0,0xB5C827FDbbee6f6E9df3A5cB499aEDf5927DE1B8,14038723
0,14030316,0,0,18,WETH,0xC02aaA39b223FE8D0A0e5C4F27eAD9083C756Cc2,0,0x0aa1a18504a10c1C09732E5859ee2bD1892ac762,14030316
0,14030423,0,0,18,WETH,0xC02aaA39b223FE8D0A0e5C4F27eAD9083C756Cc2,0,0xB467613d657eDb3d3e926aeba0F17386976A9C1f,14032857
0,14034500,0,0,18,WETH,0xC02aaA39b223FE8D0A0e5C4F27eAD9083C756Cc2,0,0xc65d2f76c6cC9Fde1CEEa5D47d5753b889e22412,14138381
0,14035197,0,0,18,WETH,0xC02aaA39b223FE8D0A0e5C4F27eAD9083C756Cc2,0,0x85a8df6564517CD0a8501587dB0Cc74850F191d6,14064761
0,14036150,0,0,18,WETH,0xC02aaA39b223FE8D0A0e5C4F27eAD9083C756Cc2,0,0xA648904b6e812E2d847B87878a9a3f1d74e5AF50,14036577
0,14037276,0,0,18,WETH,0xC02aaA39b223FE8D0A0e5C4F27eAD9083C756Cc2,0,0xca0bc229e2216A6ba6eF0278351ed6aa2303Ddf6,14041318
0,14037650,0,0,18,WETH,0xC02aaA39b223FE8D0A0e5C4F27eAD9083C756Cc2,0,0xa10d8a7caE8Dae8019Daa64095f309716264EbcA,14045649
0,14038455,0,0,18,WETH,0xC02aaA39b223FE8D0A0e5C4F27eAD9083C756Cc2,0,0x4cb7a6Dec613F4aF9F618CFF56354F76115a8023,14070549
0,14039764,0,0,18,WETH,0xC02aaA39b223FE8D0A0e5C4F27eAD9083C756Cc2,0,0x54bBAa521fa27065E3067B431Ce9563DbAf8733B,14045755
0,14040097,0,0,18,WETH,0xC02aaA39b223FE8D0A0e5C4F27eAD9083C756Cc2,0,0xA8d0352634D3dEC194e48b9878634487a837df0f,14040097
0,14040125,0,0,18,WETH,0xC02aaA39b223FE8D0A0e5C4F27eAD9083C756Cc2,0,0x16c102F12468670c8D2bb03EA6d781CB3394C09E,14041101
0,14040843,0,0,18,WETH,0xC02aaA39b223FE8D0A0e5C4F27eAD9083C756Cc2,0,0x123AEAFD4Ce574bE7D417ACa0e5cB3122f3E1149,14040843
0,14042043,0,0,18,WETH,0xC02aaA39b223FE8D0A0e5C4F27eAD9083C756Cc2,0,0xc2ea516Ed97778AFA2331be021754735796865e8,14046156
0,14043009,0,0,18,WETH,0xC02aaA39b223FE8D0A0e5C4F27eAD9083C756Cc2,0,0x04aE3226C80E8C04D35E6e56089345BdD06DA6DE,14064903
0,14043212,0,0,18,WETH,0xC02aaA39b223FE8D0A0e5C4F27eAD9083C756Cc2,0,0x620E59769085F69d2712a53Aa0436821218e1068,14047007
0,14046731,0,0,18,WETH,0xC02aaA39b223FE8D0A0e5C4F27eAD9083C756Cc2,0,0xe57bcDeB786E163B5E10f0b5Ca7B59c8764d1080,14062848
0,14047876,0,0,18,WETH,0xC02aaA39b223FE8D0A0e5C4F27eAD9083C756Cc2,0,0xdC9524a8774DC2956Bdb8b55Fdf91938757F3185,15437448
0,14051510,0,0,18,WETH,0xC02aaA39b223FE8D0A0e5C4F27eAD9083C756Cc2,0,0x1469fd8B056E098d9035D3c7C9109E22a1F4ca86,14051510
0,14056813,0,0,18,WETH,0xC02aaA39b223FE8D0A0e5C4F27eAD9083C756Cc2,0,0x36ce6DeD1378C83bcb6EfE844550af94b90a1979,14056813
0,14059062,0,0,18,WETH,0xC02aaA39b223FE8D0A0e5C4F27eAD9083C756Cc2,0,0x9492b0AB0571b2C785C2dAD4b3a272dBA39d6e61,14064337
0,14062862,0,0,18,WETH,0xC02aaA39b223FE8D0A0e5C4F27eAD9083C756Cc2,0,0x93f9A668dcCc090F63B0ec27D809527dC2f0eBBa,14244490
0,14066973,0,0,18,WETH,0xC02aaA39b223FE8D0A0e5C4F27eAD9083C756Cc2,0,0xC9D7CC5D224119C6A563a2Aa2c5a49ebC97444D7,14233046
0,14069997,0,0,18,WETH,0xC02aaA39b223FE8D0A0e5C4F27eAD9083C756Cc2,0,0x302434cc94A5ADA01EE23375ff8c61F42F1daBB1,14268822
0,14070136,0,0,18,WETH,0xC02aaA39b223FE8D0A0e5C4F27eAD9083C756Cc2,0,0x5bC2228dc7Be251cA5D6068e01fc6d4e7Ca3D3a1,14070136
18,14093125,0,0,18,TNODE,0x0E95B13539D0381AB20B4E2893E926Fc99b3d8Dc,anyTNODE,0x1e1085eFaA63EDFE74aaD7C05a28EAE4ef917C3F,14658982
0,14106673,0,0,18,WETH,0xC02aaA39b223FE8D0A0e5C4F27eAD9083C756Cc2,0,0x9d11FBc78BA0d95eEbA144870d8B633489ab3dE1,14576618
0,14129449,0,0,18,WETH,0xC02aaA39b223FE8D0A0e5C4F27eAD9083C756Cc2,0,0xA288507D3cae42ADf3Bef755C37B8605a9F62f25,15442950
0,14153284,0,0,18,WETH,0xC02aaA39b223FE8D0A0e5C4F27eAD9083C756Cc2,0,0xF8eFcB7A1362B3D8c25eAb248a16000702E9A4F5,14153284
0,14153711,0,0,18,WETH,0xC02aaA39b223FE8D0A0e5C4F27eAD9083C756Cc2,0,0xEE9C40F27687a6C5De027B102CAA31e2FF7a8956,14154309
4,14186034,0,0,4,EVX,0xf3Db5Fa2C66B7aF3Eb0C0b782510816cbe4813b8,anyEVX,0x95dD59343a893637BE1c3228060EE6afBf6F0730,15476116
18,14217337,0,0,18,BSPT,0xa350DA05405cc204e551C4eeD19C3039646528d5,anyBSPT,0xE84CEA9df2D6a6010C0Bd74b803F6372534e75e9,15401602
0,14243918,0,0,18,WETH,0xC02aaA39b223FE8D0A0e5C4F27eAD9083C756Cc2,0,0xa1c44871Dc68D7071B099e1DDb4612728791Ff62,14927095
0,14371298,0,0,18,WETH,0xC02aaA39b223FE8D0A0e5C4F27eAD9083C756Cc2,0,0xEeF452AdCc4e364639B3cFD15FF36929A5b400B3,14375682
0,14406855,0,0,18,WETH,0xC02aaA39b223FE8D0A0e5C4F27eAD9083C756Cc2,0,0xe575Eb10da5c96d76734735D52da4B5cb34512eB,15485450
18,14442603,0,0,18,BTE,0x66E38F5968a8A52Bc1B00fb083Bc2288A4A47B9A,anyBTE,0xF9d8e1e44e229E81CE8D1A628997aD7D9a565ACA,14442603
18,14543864,0,0,18,FACE,0x1CCAA0F2a7210d76E1fDec740d5F323E2E1b1672,anyFACE,0x2d72A97a31Dc920dB03330780d30074626e39C8A,15362963
18,14550461,0,0,18,MIDA,0x6CD13E1856286dE773a435C8Ba93A7C73A04F82d,anyMIDA,0x76FBa02e148cab052f86dc1d8f4b10e64EfC7046,15528239
18,14589409,0,0,18,STRIP,0xE9cB6838902CCF711f16a9EA5A1170F8e9853C02,anySTRIP,0x76ce14947f74A2664700e68452fe9166174AF9Ab,14589409
18,14643147,0,0,18,0xMR,0x035dF12E0F3ac6671126525f1015E47D79dFEDDF,any0xMR,0x08111ECEe4eB8D766aBDF6dCBFCa81949c0B0891,14643147
18,14651665,0,0,18,CHEESE,0x332E824e46FcEeB9E59ba9491B80d3e6d42B0B59,anyCHEESE,0xdFb5A6b5136186f4fFcf3FE055B48F27793CdBD2,14672264
18,14693242,0,0,18,CRE8,0xc36b4311B21Fc0c2eAd46f1eA6ce97c9C4D98D3d,anyCRE8,0x14D3E0FfbD62c9618C73ebB6F9c1CBCD23B6AbE1,14693242
18,14722955,0,0,18,XOT,0x22B48E1f20043D1Db5F2a11CbF1d520A4F20b198,anyXOT,0xCC081220542a60A8Ea7963C4F53D522b503272c1,14722975
18,14735276,0,0,18,VINCI,0xC4398e483B178AC559b4fe665c6BCE70A179f80F,anyVINCI,0xA1388e73c51B37383B1Ab9dCe8317eF5A0349CC5,14961517
0,14740534,0,0,18,WETH,0xC02aaA39b223FE8D0A0e5C4F27eAD9083C756Cc2,0,0x8a1E3248406027a5A0901C7B8F61591e74578df6,14872215
18,14788121,0,0,18,OH,0x16ba8Efe847EBDFef99d399902ec29397D403C30,anyOH,0x413fbFDCE9B5AfB65B6147FBBc970148b79e706A,14788124
18,14822388,0,0,18,PHI,0x13C2fab6354d3790D8ece4f0f1a3280b4A25aD96,anyPHI,0xfc5C0e5d0BA6386fbb7d921E5073FD04082a5b49,14822388
18,14828529,0,0,18,FAR,0xAaE3Cf9968D26925BDb73cE3864e0084a20f4687,anyFAR,0xeD3516AA436B630b50960A3D19bA7a2e46D0E368,15496929
18,14854605,0,0,18,ALTA,0xe0cCa86B254005889aC3a81e737f56a14f4A38F5,anyALTA,0xE408849D21646a42fD5E36CC520b26e7cDd62370,14940092
18,14867568,0,0,18,LOOT,0x721A1B990699eE9D90b6327FaaD0A3E840aE8335,anyLOOT,0xD6Cce248263ea1e2b8cB765178C944Fc16Ed0727,14867568
18,14886454,0,0,18,HMT,0xd1ba9BAC957322D6e8c07a160a3A8dA11A0d2867,anyHMT,0x06E2DDd17F1043c0a4Cbe72cc7c256E4d8a3E374,14886454
18,14895486,0,0,18,RUN,0x5f4c148D17Effd165C2e2d46b46d2BD6e3eBDC3e,anyRUN,0x3bd9856BF578910b55261d45d9148d61C177B092,14895486
0,14896026,0,0,18,WETH,0xC02aaA39b223FE8D0A0e5C4F27eAD9083C756Cc2,0,0x1A690B706f320d6e8192e87D398d1220334dd3B8,14959828
18,14938355,0,0,18,FODL,0x4C2e59D098DF7b6cBaE0848d66DE2f8A4889b9C3,anyFODL,0x8CE3dfcAe03beb7D2CAb25a1E1434C3791f45DD8,15257034
18,14944188,0,0,18,OCEAN,0x967da4048cD07aB37855c090aAF366e4ce1b9F48,anyOCEAN,0xa65779AA9a29af831DA49c48899e7146934905C7,14944188
18,15018473,0,0,18,DD,0xB2c1d397eC86Acb569CDab7889E66C3964fe43b6,anyDD,0xA87bDdA360932cF11AeCf1369e8f08889326814e,15018473
18,15036445,0,0,18,POP!,0x7fC3eC3574d408F3b59CD88709baCb42575EBF2b,anyPOP!,0x3E01B7E242D5AF8064cB9A8F9468aC0f8683617c,15036445
18,15052878,0,0,18,SWAP,0x14a52cf6B4F68431bd5D9524E4fcD6F41ce4ADe9,CCSWAP,0xD83B3E97A8C54f0E7390c66257898dEc10176593,15257003
18,15057703,0,0,18,ZOO,0x09F098B155D561Fc9F7BcCc97038b7e3d20bAF74,anyZOO,0x8c62c65D65176b9d45Ab180E23eB5DaCC2E599a4,15407572
18,15065197,0,0,18,RENA,0x56de8BC61346321D4F2211e3aC3c0A7F00dB9b76,anyRENA,0xb8a239996690430436425e249dC569D13D4C7AAD,15298489
8,15067638,0,0,8,GALA,0x15D4c048F83bd7e37d49eA4C83a07267Ec4203dA,anyGALA,0xeBE58381406D2c9BC9F68f541D503bA4F1A29fDF,15067638
18,15071920,0,0,18,MVL,0xA849EaaE994fb86Afa73382e9Bd88c2B6b18Dc71,anyMVL,0x02a2b736F9150d36C0919F3aCEE8BA2A92FBBb40,15258234
0,15090262,0,0,18,WETH,0xC02aaA39b223FE8D0A0e5C4F27eAD9083C756Cc2,0,0x74f8dbfe8A13babeB09C8949b47905cdA59102Dd,15090262
18,15099863,0,0,18,AZUM,0xd26a9C3437f7D121098c8C05C7413F5Cc70BB070,anyAZUM,0xAD4612bD2096ec4E4abFA6F15D141a1dE7EB8488,15099863
18,15238404,0,0,18,GTPS,0xD9A8bB44968F35282F1b91c353f77a61BaF31A4B,anyGTPS,0x86A298581388bc199e61BFeCDcA8eA22Cf6C0Da3,15326534
0,15252695,0,0,18,WETH,0xC02aaA39b223FE8D0A0e5C4F27eAD9083C756Cc2,0,0x073b18Fc62FC4e42cDB0E9c3B5157d0D7138b169,15259331
18,15276612,0,0,0,0,0,COC,0xc4BB7277A74678f053259CB1F96140347efbfd46,15276612
18,15326269,0,0,18,CHANGE,0x7051faED0775f664a0286Af4F75ef5ed74e02754,anyCHANGE,0x827eD6FE802dB52970F0e36B709279E606e4F252,15326269
18,15369837,0,0,18,ALPHA,0xa1faa113cbE53436Df28FF0aEe54275c13B40975,anyALPHA,0xB1d6bc439F5D3bFbD828Da3D0848b0F3658c9Dc6,15369837
9,15374893,0,0,9,TRDG,0x92a42Db88Ed0F02c71D439e55962Ca7CAB0168b5,anyTRDG,0x0F65f65792d4B286b6f2Ff373eE1c1631f71C635,15391104
18,15409091,0,0,18,CRV,0xD533a949740bb3306d119CC777fa900bA034cd52,anyCRV,0x0E1b539Eaf71d5D025f8ce90cA2256b4Cf3e94B1,15409091
18,15409693,0,0,18,PBX,0xD528cf2E081f72908e086F8800977df826B5a483,anyPBX,0xbA40c1589B8120D995e56427CF2Ca63bF6A38e7E,15505955
18,15409768,0,0,18,UNIDX,0x95b3497bBcCcc46a8F45F5Cf54b0878b39f8D96C,anyUNIDX,0x7a02492bAa66B0b8266a6d25Bbd6D8BA169296CC,15511355
18,15424505,0,0,18,C4G3,0x1b308d8c92EE6b06faBAFE3c8ed21a9DbBE5FaCD,anyC4G3,0x063069F9bEAB2B01153C87622f6Ed8f693ed5215,15424505
0,15431983,0,0,18,WETH,0xC02aaA39b223FE8D0A0e5C4F27eAD9083C756Cc2,0,0x8788a7cfD63cF06d0d7716c6a66f54B58248c896,15431983
18,15432699,0,0,18,PICKLE,0x429881672B9AE42b8EbA0E26cD9C73711b891Ca5,anyPICKLE,0xA97588986830962f01e1778B752775d40322827f,15495573
18,15434312,0,0,18,DAO,0x0f51bb10119727a7e5eA3538074fb341F56B09Ad,anyDAO,0xDd98B79b36c77Ee1F23f37B61e58A61cc3D5aceF,15458747
18,15438344,0,0,18,PENDLE,0x808507121B80c02388fAd14726482e061B8da827,anyPENDLE,0x0f7Efb2e96B9681950f96D3D18ce0BF68d60fD7e,15526523
